onset	duration	speaker	text	type	subtype	energy	energy_ratio	mic	confidence	gap_prev_ms	trp_silence_ms	interruption_gap_ms	bclatency_ms	overlap_ms	context_label
294.061	9.051	MODERATOR	Great. Now you have seven minutes to go through the ideas and then select the best.	SPK				shared	confident						
303.112	23.093	GROUP	(23.1)	SIL				shared	confident	0.0				0.0	
326.205	2.701	P2	There's some really good ones.	SPK				shared	confident	0.0	23093.0	23093.0		192.0	
328.714	2.48	GROUP	[GROUP LAUGHTER]	LAU				shared	confident	-192.0				2868.0	
328.906	0.414	GROUP	(0.4)	SIL				shared	confident	-2288.0				414.0	
329.32	2.381	P2	Everybody has something good.	SPK				shared	confident	0.0	414.0	26208.0		3276.0	
331.0	5.251	P4	I mean I have to say I'm all up for luxury cruise	SPK				shared	confident	-701.0	-701.0	-701.0		2276.0	
331.0	0.701	P4	[OVL:competitive]	OVL	competitive			shared	uncertain	-5251.0				1596.0	
335.957	2.741	GROUP	[LAUGHTER]	LAU				shared	confident	4256.0				3127.0	
336.058	1.379	P3	Me too, yeah	SPK				shared	confident	-2640.0	-193.0	-193.0		1765.0	
336.058	0.193	P3	[OVL:backchannel_ovl]	OVL	backchannel_ovl			shared	confident	-1379.0				579.0	
337.437	0.197	GROUP	(.)	SIL				shared	confident	1186.0				197.0	
337.634	3.011	P4	like that's a win for me	SPK				shared	confident	0.0	197.0	197.0		3312.0	
339.521	1.76	P3	Yes that's definitely a win	SPK				shared	confident	-1124.0	-1124.0	-1124.0		2248.0	
339.521	1.124	P3	[OVL:floor_fight]	OVL	floor_fight			shared	uncertain	-1760.0				2248.0	
341.281	1.719	GROUP	(1.7)	SIL				shared	confident	636.0					
343.0	0.981	P4	I'm totally in if we	SPK				shared	confident	0.0	1719.0	1719.0		903.0	
343.64	1.392	P1	UNINTELLIGIBLE	SPK				shared	confident	-341.0	-341.0	-341.0		1954.0	
343.64	0.341	P1	[OVL:smooth]	OVL	smooth			shared	uncertain	-1392.0				903.0	collaborative
343.76	3.32	GROUP	[LAUGHTER]	LAU				shared	confident	-221.0				3762.0	
345.032	1.677	GROUP	(1.7)	SIL				shared	confident	-2048.0				1677.0	
346.709	7.291	P4	and you know I'm just imagining if GN like rents a whole you know like cruise ship and we just go	SPK				shared	confident	0.0	1677.0	1677.0		531.0	
353.84	1.011	P1	yeah	BCK				shared	confident	-160.0			7131.0	1011.0	
354.0	1.0	GROUP	(1.0)	SIL				shared	confident	-851.0				851.0	
355.0	1.211	P3	It would be great.	SPK				shared	confident	0.0	1000.0	1000.0		662.0	
355.88	1.301	P4	It would be great	SPK				shared	confident	-331.0	-331.0	-331.0		1024.0	
355.88	0.331	P4	[OVL:smooth]	OVL	smooth			shared	uncertain	-1301.0				662.0	
357.0	3.179	P4	And like, imagine that it's like in the Bahamas or something.	SPK				shared	confident	789.0	-181.0	789.0		565.0	
357.0	0.181	P4	[OVL:backchannel_ovl]	OVL	backchannel_ovl			shared	confident	-3179.0				362.0	
359.976	0.909	P3	uuh	BCK				shared	confident	2795.0			2976.0	1277.0	
360.179	3.625	GROUP	(3.6)	SIL				shared	confident	-706.0				3692.0	
360.517	2.619	GROUP	[LAUGHTER]	LAU				shared	confident	-3287.0				2987.0	
363.437	0.811	P1	yeah	BCK				shared	confident	301.0				811.0	
363.804	2.331	P3	I could do with the Mediterranean as well.	SPK				shared	confident	-444.0	3625.0	3625.0		786.0	
365.964	1.44	P4	That's true	SPK				shared	confident	-171.0	-171.0	-171.0		342.0	
365.964	0.171	P4	[OVL:backchannel_ovl]	OVL	backchannel_ovl			shared	confident	-1440.0				342.0	
367.437	1.381	P4	I don't care about the kids.	SPK				shared	confident	1302.0	33.0	1302.0			
368.818	0.214	GROUP	(0.2)	SIL				shared	confident	0.0					
369.032	2.569	P4	They can handle themselves for a few days.	SPK				shared	confident	0.0	214.0	2897.0		568.0	
371.033	1.629	GROUP	[SOFT LAUGHTER]	LAU				shared	confident	-568.0				2690.0	
371.601	0.399	P1	yeah	BCK				shared	confident	-1061.0				798.0	
371.601	8.073	GROUP	(8.1)	SIL				shared	confident	-399.0				12193.0	
372.0	7.691	P1	It was just about the ides we don't care about the money, company will pay for that so that's why it's crazy ideas	BCK				shared	confident	-7674.0				11429.0	
374.68	0.5	P3	yeah	BCK				shared	confident	-5011.0				1000.0	
375.272	0.5	P4	yeah	BCK				shared	confident	92.0				1000.0	
376.058	1.44	P3	exactly	BCK				shared	confident	286.0				2880.0	
379.055	0.909	P3	mm-hmm	BCK				shared	confident	1557.0				1545.0	
379.674	4.691	P4	It's not crazy, it's totally what we need as employees	SPK				shared	confident	-290.0	8073.0	13539.0		1299.0	
384.0	6.211	P1	Exactly.	SPK				shared	confident	-365.0	-365.0	-365.0		11791.0	
384.0	0.365	P1	[OVL:smooth]	OVL	smooth			shared	confident	-6211.0				992.0	collaborative
384.103	1.421	P3	yes	BCK				shared	confident	-262.0			103.0	2309.0	
385.342	4.11	P1	So if there's no limitation of the money, then of course it's doable.	SPK				shared	confident	-182.0	-4869.0	977.0		8402.0	
385.342	4.11	P1	[OVL:floor_fight]	OVL	floor_fight			shared	confident	-4110.0				8402.0	
389.452	5.548	GROUP	(5.5)	SIL				shared	confident	0.0				3799.0	
389.55	3.04	P3	see your crazy idea was accepted by each and every person here	BCK				shared	confident	-5450.0			5550.0	3701.0	
395.0	13.899	P4	Yeah, I like that you went with luxury cruise because for me, it's like, you know, I would just do like wellness and enjoying myself while I went with paintball because I'm like, if anyone has unresolved rage, they can just shoot other people, you know?	SPK				shared	confident	2410.0	5548.0	5548.0		2488.0	
406.411	2.691	GROUP	[GROUP LAUGHTER]	LAU				shared	confident	-2488.0				2691.0	
408.899	1.221	GROUP	(1.2)	SIL				shared	confident	-203.0				203.0	
410.12	6.56	P2	So people would just show up with bruises	SPK				shared	confident	0.0	1221.0	1221.0		4539.0	
413.661	1.28	P4	I mean...	SPK				shared	confident	-3019.0	-3019.0	-3019.0		2560.0	
