onset	duration	speaker	text	type	subtype	energy	energy_ratio	mic	confidence	gap_prev_ms	trp_silence_ms	interruption_gap_ms	bclatency_ms	overlap_ms	context_label
271.656	9.447	MODERATOR	Okay, now I will show all your ideas on the board, and you can discuss them however you like, and remember at the end to choose only one best.	SPK		0.002779	1.34	shared	confident						
281.103	7.51	GROUP	(7.5)	SIL				shared	confident	0.0					
288.613	2.392	P2	Demolition party, yes, I love it.	SPK		0.037075	5.25	mic10	confident	0.0	7510.0	7510.0		158.0	
290.847	3.25	P4	[SOFT LAUGHTER]	LAU				shared	confident	-158.0				3250.0	
291.005	19.618	GROUP	(19.6)	SIL				shared	confident	-3092.0				3092.0	
310.623	2.662	P2	Oh, that's interesting.	SPK		0.005333	3.65	mic10	confident	0.0	19618.0	29520.0			
313.285	3.014	GROUP	(3.0)	SIL				shared	confident	0.0				0.0	
316.299	2.921	P1	So for me, the demolition party was an obvious choice.	SPK		0.025907	6.31	mic9	confident	0.0	3014.0	3014.0		0.0	
319.22	0.58	GROUP	(0.6)	SIL				shared	confident	0.0				245.0	
319.555	3.52	P4	[LAUGHTER]	LAU				shared	confident	-245.0				3520.0	
319.8	6.423	P1	If we are going to rebuild the building, let's put it down first, grab a hammer, helmet, and destroy the whole thing.	SPK		0.046031	2.18	mic9	confident	-3275.0	580.0	6515.0		3275.0	
326.223	4.466	GROUP	(4.5)	SIL				shared	confident	0.0				2123.0	
326.547	0.801	P2	Mm-hmm, mm-hmm.	BCK		0.035049	5.63	mic10	confident	-4142.0				801.0	
328.329	1.322	P2	Yes, yes.	BCK		0.009566	5.15	mic10	confident	981.0				1322.0	
330.689	2.981	P3	I don't think they're going to demo anything, unfortunately.	SPK		0.033555	1.01	mic11	confident	1038.0	4466.0	4466.0		730.0	
332.94	3.56	GROUP	[LAUGHTER]	LAU				shared	confident	-730.0				3560.0	
333.67	1.833	GROUP	(1.8)	SIL				shared	confident	-2830.0				1833.0	
335.503	2.208	P4	But I do like the idea.	SPK		0.04636	1.1	mic12	confident	0.0	1833.0	1833.0		997.0	
337.711	3.614	GROUP	(3.6)	SIL				shared	confident	0.0				1840.0	
337.812	1.84	P2	um	FP				shared	confident	-3513.0				1840.0	
341.325	9.542	P3	For me, it was like a festival because I feel like if I try to be inclusive, then we can do a lot of activities in one day festival.	SPK		0.021246	1.68	mic11	confident	1673.0	3614.0	3614.0		500.0	
343.053	0.5	P2	yeah	BCK				shared	confident	-7814.0			1728.0	500.0	
350.907	2.481	P3	So we can have a demolition party.	SPK		0.024757	4.46	mic11	confident	7354.0	40.0	13196.0			
353.428	2.841	P3	We can have a barbecue and a long game at the park.	SPK		0.025091	4.38	mic11	confident	40.0	40.0	15717.0			
356.269	0.1	GROUP	(.)	SIL				shared	confident	0.0					
356.369	9.562	P3	So we can have different areas in a GN location to facilitate different activities for a lot of different people.	SPK		0.022012	2.66	mic11	confident	0.0	100.0	18658.0		2630.0	
358.61	1.499	P2	mmh	BCK				shared	confident	-7321.0			2241.0	1499.0	
362.823	1.131	P4	mm-hmm	BCK				shared	confident	2714.0			6454.0	1131.0	
365.931	0.36	GROUP	(0.4)	SIL				shared	confident	1977.0				0.0	
366.291	1.68	P3	And then it can be music concerts.	SPK		0.021799	6.4	mic11	confident	0.0	360.0	28580.0			
367.991	2.881	P3	It can be sports, Olympics, and stuff like that.	SPK		0.011004	5.04	mic11	confident	20.0	20.0	30280.0			
370.872	0.545	GROUP	(0.5)	SIL				shared	confident	0.0				324.0	
371.17	0.5	P4	mmh	BCK				shared	confident	-247.0				830.0	
371.34	0.5	P2	mmh	BCK				shared	confident	-330.0				830.0	
371.417	2.029	P3	to just like a one size	SPK		0.054283	1.94	mic11	confident	-423.0	545.0	33706.0		769.0	
373.353	1.28	P2	[OVL:floor_fight]	OVL	floor_fight			shared	uncertain	-93.0				2176.0	
373.446	0.554	GROUP	(0.6)	SIL				shared	confident	-1187.0				554.0	
374.0	0.891	P2	Fits all	SPK				shared	confident	0.0	554.0	554.0		2045.0	
374.185	0.992	P3	yeah	SPK				shared	confident	-706.0	-706.0	-706.0		2106.0	
374.185	0.706	P3	[OVL:simultaneous]	OVL	simultaneous			shared	confident	-992.0				1860.0	
374.931	2.219	GROUP	[GROUP LAUGHTER]	LAU				shared	confident	40.0				2219.0	
375.177	0.209	GROUP	(0.2)	SIL				shared	confident	-1973.0				209.0	
375.386	2.882	P1	So a good answer would include all of ours, right?	SPK				shared	confident	0.0	209.0	209.0		1886.0	
378.146	2.931	GROUP	[GROUP LAUGHTER]	LAU				shared	confident	-122.0				3643.0	
378.268	7.624	GROUP	(7.6)	SIL				shared	confident	-2809.0				6669.0	
380.365	1.04	P2	mm-hmm	BCK				shared	confident	-5527.0				1901.0	
381.256	0.5	P2	yeah	BCK				shared	confident	-149.0				649.0	
382.799	2.32	P2	um, yeah	FP				shared	confident	1043.0				2320.0	
385.892	2.101	P2	Barbecue and lawn games at a park.	SPK		0.038723	6.5	mic10	confident	773.0	7624.0	7624.0			
387.993	2.401	GROUP	(2.4)	SIL				shared	confident	0.0				1141.0	
388.284	1.141	P2	um	FP				shared	confident	-2110.0				1141.0	
390.394	4.262	P2	Easy access to parking and public transport for everyone.	SPK		0.022554	5.38	mic10	confident	969.0	2401.0	12126.0			
394.656	0.94	GROUP	(0.9)	SIL				shared	confident	0.0					
395.596	0.8	P2	Relatively cheap.	SPK		0.022889	4.99	mic10	confident	0.0	940.0	17328.0			
396.396	2.287	GROUP	(2.3)	SIL				shared	confident	0.0				1261.0	
397.055	1.261	P2	um	FP				shared	confident	-1628.0				1261.0	
398.683	1.161	P2	Day out in the sunshine.	SPK		0.019066	4.94	mic10	confident	367.0	2287.0	20415.0			
399.844	1.12	GROUP	(1.1)	SIL				shared	confident	0.0				902.0	
400.062	2.562	P4	[SOFT LAUGHTER]	LAU				shared	confident	-902.0				3809.0	
400.964	1.521	P2	So fun.	SPK		0.036298	1.77	mic10	confident	-1660.0	1120.0	22696.0		2629.0	
401.377	1.461	P3	[SOFT LAUGHTER]	LAU				shared	confident	-1108.0				2708.0	
402.485	0.721	GROUP	(0.7)	SIL				shared	confident	-353.0				492.0	
403.206	1.661	P2	A masquerade silent disco night.	SPK		0.052744	6.52	mic10	confident	0.0	721.0	24938.0			
404.887	0.88	P2	I'm like, ooh.	SPK		0.060192	5.61	mic10	confident	20.0	20.0	26619.0			
405.767	1.361	GROUP	(1.4)	SIL				shared	confident	0.0				1143.0	
405.985	1.531	P3	[SOFT LAUGHTER]	LAU				shared	confident	-1143.0				1531.0	
407.128	0.94	P2	You don't have to pay for a DJ.	SPK		0.072404	4.03	mic10	confident	-388.0	1361.0	28860.0		388.0	
408.088	3.102	P2	Okay, you have to pay for the headsets or rental, whatever.	SPK		0.071362	1.59	mic10	confident	20.0	20.0	29820.0		2461.0	
408.526	2.461	P4	[LAUGHTER]	LAU				shared	confident	-2664.0				2461.0	
411.19	0.08	GROUP	(.)	SIL				shared	confident	203.0					
411.27	2.081	P2	But, I mean, how fun.	SPK		0.034691	7.04	mic10	confident	0.0	80.0	33002.0			
413.371	2.462	P2	And then you're wearing a mask, so no one cares how crazy you dance.	SPK		0.035551	2.76	mic10	confident	20.0	20.0	35103.0		100.0	
415.733	1.589	P4	[SOFT LAUGHTER]	LAU				shared	confident	-100.0				3302.0	
415.833	2.741	GROUP	(2.7)	SIL				shared	confident	-1489.0				4711.0	
416.08	1.499	P1	[SOFT LAUGHTER]	LAU				shared	confident	-2494.0				3469.0	
416.851	2.019	P4	um	FP				shared	confident	-728.0				3218.0	
418.574	1.061	P2	And then a board game event.	SPK		0.017708	5.96	mic10	confident	-296.0	2741.0	40306.0		296.0	
419.635	0.8	GROUP	(0.8)	SIL				shared	confident	0.0					
420.435	0.16	P2	Yeah.	SPK		0.01453	4.54	mic10	confident	0.0	800.0	42167.0			
420.595	0.47	GROUP	(0.5)	SIL				shared	confident	0.0				0.0	
421.065	1.064	P1	We do that already.	SPK		0.026767	6.56	mic9	confident	0.0	470.0	470.0		0.0	
422.129	2.686	GROUP	(2.7)	SIL				shared	confident	0.0				3093.0	
422.276	0.221	P2	Yeah.	BCK		0.021871	0.5	mic10	confident	-2539.0				221.0	
422.645	1.672	P1	[SOFT LAUGHTER]	LAU				shared	confident	148.0				2872.0	
423.076	1.2	P4	[SOFT LAUGHTER]	LAU				shared	confident	-1241.0				2400.0	
424.815	2.341	P4	Yeah, I went for the GN Olympics.	SPK		0.034543	6.76	mic12	confident	539.0	2686.0	2686.0			
427.156	0.46	GROUP	(0.5)	SIL				shared	confident	0.0					
427.616	23.171	P4	I mean, that's definitely not, probably not a cheap event or something, but I mean, it just occurred to me that it's a good opportunity to show or to highlight the hobbies and the interests of different employees so they can form teams and then one is volleyball and they compete among each other and then there is a winner and then there is a party in the end and so on.	SPK		0.023938	6.23	mic12	confident	0.0	460.0	5487.0		500.0	
431.909	0.5	P1	mm-hmm	BCK				shared	confident	-18878.0			4293.0	500.0	
450.787	1.221	GROUP	(1.2)	SIL				shared	confident	18378.0					
452.008	8.606	P4	So when I think about an event with GN, I like when there is interaction between people who don't know each other.	SPK		0.026804	6.83	mic12	confident	0.0	1221.0	29879.0			
460.614	0.36	GROUP	(0.4)	SIL				shared	confident	0.0					
460.974	7.285	P4	Because, for example, if it's a loose party, then people just go to their groups and are not feeling motivated to interact with others.	SPK		0.020569	6.73	mic12	confident	0.0	360.0	38845.0			
468.259	0.56	GROUP	(0.6)	SIL				shared	confident	0.0				322.0	
468.497	0.728	P2	mmh	BCK				shared	confident	-322.0				728.0	
468.819	10.448	P4	So that's why I feel like when there is a little bit of structure and when they are set up in teams, like in the barbecue and long games or like here in the GN Olympics, then...	SPK		0.021107	4.78	mic12	confident	-406.0	560.0	46690.0		406.0	
479.267	0.78	GROUP	(0.8)	SIL				shared	confident	0.0					
480.047	5.505	P4	Yeah, people have more of an option to feel comfortable among GN.	SPK		0.015094	4.23	mic12	confident	0.0	780.0	57918.0			
485.552	0.555	GROUP	(0.6)	SIL				shared	confident	0.0				220.0	
485.887	0.5	P2	yeah	BCK				shared	confident	-220.0				500.0	
486.107	4.68	P2	I like the Olympic idea.	SPK		0.033458	5.98	mic10	confident	-280.0	555.0	555.0		811.0	
490.536	0.5	P4	yeah	BCK				shared	confident	-251.0			4429.0	780.0	
490.647	8.609	P2	I think, and it doesn't have to be expensive. I mean, you can do things like potato sack racing or you could do lawn games, right?	SPK		0.033083	5.63	mic10	confident	-389.0	-140.0	5095.0		3857.0	
490.647	0.14	P2	[OVL:backchannel_ovl]	OVL	backchannel_ovl			shared	confident	-8609.0				420.0	
493.439	0.949	P4	No	BCK		0.037377	1.06	shared	confident	2652.0			2792.0	949.0	
495.195	1.33	P4	[SOFT LAUGHTER]	LAU				shared	confident	807.0				1528.0	
496.327	0.909	P4	yeah yeah	BCK				shared	confident	-198.0			5680.0	1107.0	
499.256	0.83	GROUP	(0.8)	SIL				shared	confident	2020.0					
500.086	1.642	P4	And things like that.	SPK		0.027873	1.55	mic12	confident	0.0	830.0	830.0			
501.728	2.624	GROUP	(2.6)	SIL				shared	confident	0.0				1840.0	
502.145	1.84	P2	um	FP				shared	confident	-2207.0				1840.0	
504.352	1.301	P2	I would only be worried that people...	SPK		0.035156	5.35	mic10	confident	367.0	2624.0	2624.0		0.0	
505.653	0.32	GROUP	(0.3)	SIL				shared	confident	0.0					
505.973	17.444	P2	would be like some people are very scared and introvert and to talk to new people but I think you could make it an option of like sign up to randomly be in a in a group with people you don't know to meet new people or form a group yourself um I think it'd be super cool and not super expensive	SPK		0.033528	2.04	mic10	confident	0.0	320.0	4245.0		5423.0	
508.973	0.5	P4	mmh	BCK				shared	confident	-14444.0			3000.0	500.0	
509.69	0.982	P4	mm-hmm	BCK				shared	confident	217.0			3717.0	982.0	
513.682	1.051	P4	yeah	BCK				shared	confident	3010.0			7709.0	1051.0	
515.021	1.069	P4	yeah, yeah	BCK				shared	confident	288.0			9048.0	1069.0	
517.213	0.909	P4	mmh	BCK				shared	confident	1123.0			11240.0	909.0	
518.791	0.912	P4	yeah yeah	BCK				shared	confident	669.0			12818.0	912.0	
523.417	0.393	GROUP	(0.4)	SIL				shared	confident	3714.0				0.0	
523.81	2.522	P1	I like the idea, and I will add esports.	SPK		0.038119	4.58	mic9	confident	0.0	393.0	393.0		0.0	
526.332	0.307	GROUP	(0.3)	SIL				shared	confident	0.0					
526.639	1.389	P2	Esports?	SPK				shared	confident	0.0	307.0	307.0		1379.0	
527.513	9.288	P1	So then instead of flying everyone to Denmark, there could be people that say, yeah, I play Counter-Strike from home, so then we can have a tournament here as part of the Olympics.	SPK		0.049873	2.37	mic9	confident	-515.0	-515.0	-515.0		4058.0	
527.513	0.515	P1	[OVL:competitive]	OVL	competitive			shared	uncertain	-9288.0				1379.0	collaborative
527.679	0.747	P4	mmm-hmm	BCK				shared	confident	-349.0			166.0	1445.0	
533.201	0.829	P2	mmh	BCK				shared	confident	4775.0			5688.0	831.0	
534.028	0.952	P4	mmh	BCK				shared	confident	-2.0			6515.0	954.0	
535.914	0.5	P2	mmh	BCK				shared	confident	934.0			8401.0	500.0	
536.801	1.161	GROUP	(1.2)	SIL				shared	confident	387.0				500.0	
537.303	0.5	P2	mmh	BCK				shared	confident	-659.0				500.0	
537.962	2.28	P1	I think SteelSeries will be happy with that.	SPK		0.041086	7.81	mic9	confident	159.0	1161.0	9934.0		721.0	
537.983	0.5	P2	mmh	BCK				shared	confident	-2259.0			21.0	500.0	
540.021	1.68	P2	yeah	BCK				shared	confident	1538.0			2059.0	1680.0	
540.242	1.307	GROUP	(1.3)	SIL				shared	confident	-1459.0				1307.0	
541.549	2.84	P2	a lot of computers though that we have to	SPK		0.02417	1.17	mic10	confident	0.0	1307.0	1307.0		152.0	
544.389	0.279	GROUP	(0.3)	SIL				shared	confident	0.0					
544.668	0.4	P1	It's okay.	SPK		0.017882	6.05	mic9	confident	0.0	279.0	279.0			
